Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR6444286_1	SRR6444286_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23211.0	5.8 Mbp	0.0	248-251	50.0	4.019645857567532	250.99254663737022	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444286_2	SRR6444286_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23211.0	5.8 Mbp	0.0	246-251	51.0	12.532850803498341	250.09904786523632	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444287_1	SRR6444287_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41967.0	10.5 Mbp	0.0	248-251	50.0	3.109586103366931	250.991469487931	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444287_2	SRR6444287_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41967.0	10.5 Mbp	0.0	244-251	50.0	8.885552934448496	250.2424524030786	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444288_1	SRR6444288_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19925.0	4.9 Mbp	0.0	248-251	49.0	2.6750313676286073	249.97952321204517	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444288_2	SRR6444288_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19925.0	5 Mbp	0.0	248-251	50.0	7.247176913425345	250.98624843161858	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444289_1	SRR6444289_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41370.0	10.3 Mbp	0.0	248-251	52.0	2.496978486826203	250.99569736524052	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444289_2	SRR6444289_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41370.0	10.3 Mbp	0.0	35-251	52.0	7.930867778583514	250.9620014503263	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444290_1	SRR6444290_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37734.0	9.4 Mbp	0.0	248-251	50.0	3.206657126199184	250.9920496104309	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444290_2	SRR6444290_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37734.0	9.4 Mbp	0.0	35-251	51.0	11.377007473366195	250.95084009116448	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444291_1	SRR6444291_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23160.0	5.8 Mbp	0.0	248-251	52.0	2.966321243523316	250.99438687392055	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444291_2	SRR6444291_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23160.0	5.7 Mbp	0.0	247-251	52.0	10.833333333333334	250.2855354058722	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444292_1	SRR6444292_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29338.0	7.3 Mbp	0.0	248-251	50.0	5.054877633103824	250.99308064626084	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444292_2	SRR6444292_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29338.0	7.3 Mbp	0.0	247-251	50.0	14.101165723634876	250.36321494307722	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444293_1	SRR6444293_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38175.0	9.5 Mbp	0.0	248-251	50.0	3.22724296005239	250.99109364767517	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444293_2	SRR6444293_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38175.0	9.5 Mbp	0.0	245-251	51.0	11.219384413883432	250.1018467583497	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444294_1	SRR6444294_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26873.0	6.7 Mbp	0.0	248-251	50.0	2.7797417482231235	250.01588955457152	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444294_2	SRR6444294_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26873.0	6.7 Mbp	0.0	249-251	50.0	7.528002083876009	250.9877572284449	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444295_1	SRR6444295_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25440.0	6.3 Mbp	0.0	248-251	52.0	4.886006289308177	250.99276729559747	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444295_2	SRR6444295_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25440.0	6.3 Mbp	0.0	245-251	52.0	14.202044025157232	250.12633647798742	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444296_1	SRR6444296_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20200.0	5 Mbp	0.0	248-251	50.0	4.425742574257425	250.99123762376237	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444296_2	SRR6444296_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20200.0	5 Mbp	0.0	245-251	50.0	12.673267326732674	250.12905940594058	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444297_1	SRR6444297_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26861.0	6.7 Mbp	0.0	248-251	51.0	2.7065261903875504	249.97591303376643	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444297_2	SRR6444297_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26861.0	6.7 Mbp	0.0	248-251	51.0	6.060831689065932	250.98831018949406	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444298_1	SRR6444298_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37140.0	9.3 Mbp	0.0	248-251	51.0	4.205708131394722	250.99361873990307	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444298_2	SRR6444298_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37140.0	9.2 Mbp	0.0	245-251	52.0	9.932687129779213	250.15059235325793	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444299_1	SRR6444299_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53040.0	13.3 Mbp	0.0	249-251	50.0	3.2843137254901964	250.9903846153846	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444299_2	SRR6444299_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53040.0	13.3 Mbp	0.0	246-251	50.0	8.05052790346908	250.78917797888386	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444300_1	SRR6444300_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21723.0	5.4 Mbp	0.0	248-251	49.0	3.088891957832712	250.99231229572342	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444300_2	SRR6444300_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21723.0	5.4 Mbp	0.0	240-251	50.0	11.158679740367353	250.08479491782902	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444301_1	SRR6444301_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10374.0	2.5 Mbp	0.0	248-251	50.0	3.1231925968768075	250.04549836128783	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444301_2	SRR6444301_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10374.0	2.6 Mbp	0.0	248-251	50.0	9.726238673607094	250.98766146134568	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444302_1	SRR6444302_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28043.0	7 Mbp	0.0	248-251	48.0	2.6602004065185607	250.99219056449024	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444302_2	SRR6444302_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28043.0	7 Mbp	0.0	229-251	48.0	9.321399279677637	250.09531790464644	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444303_1	SRR6444303_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39070.0	9.8 Mbp	0.0	248-251	52.0	2.5108779114410034	250.99513693370872	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444303_2	SRR6444303_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39070.0	9.7 Mbp	0.0	245-251	52.0	8.369593038136678	250.0904274379319	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444304_1	SRR6444304_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44422.0	11.1 Mbp	0.0	248-251	51.0	3.7976678222502365	250.9928638962676	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444304_2	SRR6444304_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44422.0	11.1 Mbp	0.0	246-251	52.0	10.994552248885688	250.25095673315025	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444305_1	SRR6444305_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35649.0	8.9 Mbp	0.0	248-251	49.0	3.3998148615669446	250.9839827204129	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444305_2	SRR6444305_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35649.0	8.9 Mbp	0.0	246-251	49.0	16.137900081348704	250.68989312463182	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444306_1	SRR6444306_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29758.0	7.4 Mbp	0.0	248-251	50.0	4.805430472477989	250.99311109617582	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
