Sample	percent_duplicates	percent_gc	avg_sequence_length	median_sequence_length	percent_fails	total_sequences
SRR6444410_2	86.42926248418546	52.0	250.1420331919327	250	50.0	26874.0
SRR6444411_1	96.72681616444756	51.0	249.96525344545668	250	40.0	34248.0
SRR6444411_2	92.46379350619014	51.0	250.98744452230787	251	40.0	34248.0
SRR6444412_1	97.78388278388279	48.0	250.99235347985348	251	40.0	21840.0
SRR6444412_2	90.49450549450549	48.0	250.2110347985348	250	50.0	21840.0
SRR6444413_1	97.02142978949163	49.0	250.99003353733633	251	40.0	52777.0
SRR6444413_2	90.1661708698865	50.0	250.226481232355	250	50.0	52777.0
SRR6444414_1	96.19830674047542	50.0	250.01636274829045	250	40.0	12284.0
SRR6444414_2	91.06154347118202	51.0	250.98550960599152	251	40.0	12284.0
SRR6444415_1	96.256934488562	50.0	250.97216854702987	251	40.0	32086.0
SRR6444415_2	88.54952315651686	51.0	250.3712834257932	250	50.0	32086.0
SRR6444416_1	96.8656377666818	50.0	250.99668633681344	251	40.0	44060.0
SRR6444416_2	91.76350431230141	51.0	250.1176577394462	250	50.0	44060.0
SRR6444417_1	95.21544358749365	51.0	249.96139103126586	250	40.0	21653.0
SRR6444417_2	89.90901953539925	52.0	250.985729460121	251	40.0	21653.0
SRR6444418_1	96.65126276195593	49.0	250.97725953788287	251	30.0	46525.0
SRR6444418_2	90.79204728640516	50.0	250.44432025792585	251	50.0	46525.0
SRR6444419_1	95.27268534532458	50.0	250.97751643030094	251	40.0	26019.0
SRR6444419_2	89.94196548675967	51.0	250.46408393866022	251	50.0	26019.0
SRR6444420_1	96.5383491405648	50.0	250.9930926383465	251	40.0	37641.0
SRR6444420_2	88.42485587524243	51.0	250.28657580829415	250	50.0	37641.0
SRR6444421_1	97.35767410412441	50.0	250.03029073698445	250	40.0	36975.0
SRR6444421_2	91.34009465855308	51.0	250.97830966869506	251	40.0	36975.0
SRR6444422_1	94.94031050906167	51.0	250.99421661409042	251	40.0	32334.0
SRR6444422_2	86.95181542648605	52.0	250.13700748438177	250	50.0	32334.0
SRR6444423_1	96.09026128266034	50.0	250.99368171021376	251	40.0	42100.0
SRR6444423_2	88.47030878859857	50.0	250.22546318289787	250	40.0	42100.0
SRR6444424_1	97.48268084420815	49.0	250.98976961495086	251	40.0	24828.0
SRR6444424_2	91.46125342355406	50.0	250.07656677944257	250	50.0	24828.0
SRR6444425_1	97.73689839572192	50.0	250.9951229946524	251	40.0	23375.0
SRR6444425_2	91.80320855614974	50.0	250.2980962566845	250	50.0	23375.0
SRR6444426_1	97.27824917698335	50.0	249.97180878193535	250	40.0	21567.0
SRR6444426_2	91.77910696898039	50.0	250.98428154124358	251	40.0	21567.0
SRR6444427_1	96.52333028362305	50.0	250.99281931852838	251	40.0	36069.0
SRR6444427_2	90.96176772297541	51.0	250.12717291857274	250	50.0	36069.0
SRR6444428_1	97.20251572327044	50.0	249.97013836477987	250	40.0	39750.0
SRR6444428_2	93.73584905660377	51.0	250.9880251572327	251	40.0	39750.0
SRR6444429_1	96.8985190580238	50.0	250.0004855547463	250	40.0	16476.0
SRR6444429_2	90.7623209516873	50.0	250.98349113862588	251	40.0	16476.0
SRR6444430_1	96.62884176398585	51.0	250.99516988123202	251	40.0	30227.0
SRR6444430_2	89.73434346776061	52.0	250.32030965692923	250	50.0	30227.0
SRR6444431_1	97.26656660754082	49.0	250.05198526401963	250	40.0	21987.0
SRR6444431_2	92.48646927730022	50.0	250.98499113112294	251	40.0	21987.0
SRR6444432_1	96.3724194503942	53.0	250.00838536207448	250	40.0	21943.0
SRR6444432_2	89.0033268012578	53.0	250.9824089686916	251	50.0	21943.0
SRR6444433_1	97.15235240453538	50.0	249.90890134236935	250	40.0	30692.0
SRR6444433_2	93.17085885572787	50.0	250.9834810374039	251	40.0	30692.0
SRR6444434_1	94.97231833910034	51.0	250.99391003460207	251	40.0	28900.0
SRR6444434_2	85.88581314878893	52.0	250.11051903114188	250	50.0	28900.0
SRR6444435_1	96.69772407434367	50.0	250.9948561168535	251	40.0	41214.0
SRR6444435_2	90.24360654146649	51.0	250.1475469500655	250	50.0	41214.0
SRR6444436_1	96.06210912227733	50.0	250.99208540004312	251	40.0	46370.0
SRR6444436_2	90.50894975199482	51.0	250.793918481777	251	40.0	46370.0
SRR6444437_1	96.10252262900867	50.0	250.99259697035677	251	40.0	32149.0
SRR6444437_2	90.44449283025911	51.0	250.10955239665307	250	50.0	32149.0
SRR6444438_1	97.58603746982547	49.0	250.9922240499028	251	40.0	46811.0
SRR6444438_2	90.35269487940869	49.0	250.94772596184657	251	50.0	46811.0
SRR6444439_1	97.80410965345371	51.0	250.99576809140922	251	40.0	42534.0
SRR6444439_2	92.09573517656463	52.0	250.31649974138335	250	50.0	42534.0
SRR6444440_1	96.72742957878549	49.0	250.9905667454334	251	40.0	53322.0
SRR6444440_2	91.12373879449383	50.0	250.64436817823787	251	40.0	53322.0
SRR6444441_1	96.63762591886741	50.0	250.9952082766131	251	40.0	36730.0
SRR6444441_2	89.9047100462837	50.0	250.0972229784917	250	50.0	36730.0
SRR6444442_1	96.40435586603657	49.0	250.99527429628108	251	40.0	19468.0
SRR6444442_2	89.41339634271625	50.0	250.09174029176083	250	50.0	19468.0
SRR6444443_1	97.01092237726901	50.0	249.9978232984802	250	40.0	25727.0
SRR6444443_2	92.89851129163914	51.0	250.99071014887085	251	40.0	25727.0
SRR6444444_1	96.93924937729557	52.0	250.99349854350487	251	40.0	23687.0
SRR6444444_2	87.63878920927091	52.0	250.14463629839153	250	50.0	23687.0
SRR6444445_1	97.29511426319937	50.0	250.99405043341213	251	40.0	50760.0
SRR6444445_2	89.68479117415288	50.0	250.3113672182821	250	50.0	50760.0
SRR6444446_1	96.2361009658307	53.0	250.99194464735004	251	40.0	49284.0
SRR6444446_2	89.44687931174417	53.0	250.16502313123934	250	40.0	49284.0
SRR6444447_1	97.7878085478427	50.0	249.79736488959375	250	40.0	24591.0
SRR6444447_2	92.3752592411858	50.0	250.98222927087144	251	50.0	24591.0
SRR6444448_1	97.46422589839274	49.0	250.99144947550906	251	40.0	34033.0
SRR6444448_2	88.16442864278788	49.0	250.06778714776834	250	50.0	34033.0
SRR6444449_1	96.31933869915161	51.0	250.03911246465086	250	40.0	22985.0
SRR6444449_2	91.11159451816403	51.0	250.98612138351098	251	40.0	22985.0
SRR6444450_1	96.32357777047024	49.0	250.99263400197304	251	40.0	15205.0
SRR6444450_2	83.46596514304505	49.0	250.07116080236764	250	50.0	15205.0
SRR6444451_1	97.92983401371822	49.0	250.99349317197505	251	40.0	48257.0
SRR6444451_2	92.3865967631639	49.0	250.32940298816752	250	50.0	48257.0
SRR6444452_1	97.00438321853476	52.0	250.9945648090169	251	40.0	39925.0
SRR6444452_2	87.95491546649968	52.0	250.95341264871635	251	50.0	39925.0
SRR6444453_1	94.24530705852374	52.0	250.97090800985305	251	40.0	23546.0
SRR6444453_2	85.81075341883972	52.0	250.11951074492484	250	50.0	23546.0
SRR6444454_1	95.17546362339515	51.0	250.99001426533525	251	40.0	35050.0
SRR6444454_2	87.03566333808844	52.0	250.14467902995722	250	50.0	35050.0
SRR6444455_1	95.63721024395181	51.0	250.97941761986706	251	40.0	29637.0
SRR6444455_2	87.63370111684719	52.0	250.4003779059959	250	50.0	29637.0
SRR6444456_1	95.3002414001207	51.0	250.99336149668076	251	40.0	13256.0
SRR6444456_2	86.74562462281231	51.0	250.11059143029573	250	50.0	13256.0
SRR6444457_1	96.08638833482358	51.0	250.9943256069881	251	40.0	29078.0
SRR6444457_2	90.02682440332897	52.0	250.09976614622738	250	50.0	29078.0
SRR6444458_1	96.39302604644597	52.0	250.9918119573657	251	40.0	14167.0
SRR6444458_2	89.5814216136091	52.0	250.82670995976565	251	40.0	14167.0
SRR6444459_1	96.47772196296407	50.0	250.9920340041019	251	40.0	33643.0
SRR6444459_2	89.82552091073923	50.0	250.09630532354427	250	50.0	33643.0
SRR6444460_1	97.05589153984182	56.0	250.12946102213067	250	40.0	15047.0
SRR6444460_2	92.3041137768326	57.0	250.98670831394963	251	40.0	15047.0
SRR6444461_1	96.9713465630722	50.0	249.98812292769833	250	40.0	20207.0
SRR6444461_2	92.25515910328104	51.0	250.98644034245558	251	40.0	20207.0
SRR6444462_1	96.05939169749281	49.0	250.99650637073572	251	40.0	19464.0
SRR6444462_2	88.36313193588163	50.0	250.09617755856968	250	50.0	19464.0
SRR6444463_1	97.8456974736791	51.0	250.01342183966736	250	30.0	41127.0
SRR6444463_2	94.90115982201473	52.0	250.98813431565637	251	40.0	41127.0
SRR6444464_1	97.25426367560682	51.0	250.0461750760739	250	40.0	28262.0
SRR6444464_2	93.26657702922653	51.0	250.98704974877927	251	40.0	28262.0
